mitra_name,position_name,address,description
PT Nodeflux Teknologi Indonesia,Business Analyst - CEO Office,Jakarta Indonesia,Executive Information System Design & Implementation Market Analysis Business Analysis Product Competitive Analysis & value propositioning  Performance management and alignment 
PT Nodeflux Teknologi Indonesia,Business Analyst & Development,Jakarta Indonesia,Business Development  Customer Life-cycle Management Business Model  Business Improvement & Innovation Business Analysis 
PT Nodeflux Teknologi Indonesia,Business Analyst (identifAI),Jakarta Indonesia,Information Systems for Management Business Analysis Design Thinking Strategic Management in Business Business Management Knowledge & Skill Business Operations Account Management & Customer Life-cycle Management Corporate Culture & Leadership Digital Business & Marketing 
PT Linimuda Inspirasi Negeri,Business and Development Internship Program,"Griya Dros, Jl KH Abdullah Syafei No 1 (Tebet Utara Dalam 34), Kel. Tebet Timur, Kec. Tebet, Kota Adm. Jakarta Selatan, Prov. DKI Jakarta",Database Management Memanajemen kerjasama kolaborasi dengan client Mampu melakukan pitch presentation kepada calon client Analisis potensi bisnis melalui riset pasar dan strategi kompetitor Proses networking secara end-to-end kepada calon client dengan pendekatan yang strategis  Memetakan potensi kolaborasi yang dapat dilakukan dengan calon client Outbound selling skill 
PT Generasi Anak Muda Berkarya,Business Developement,"Grand Slipi Tower, CHR Offce Unit O Lt 9, Jl. Letjend S Parman Kav 22-24, Jakarta Barat, 11480",Penyusunan dokumen proposal penawaran Penyusunan dokumen kerjasama Penguasaan Pengetahuan produk Negosiasi dan komunikasi Analisa riset pengembangan bisnis dan kompetitor Analisis dan  Riset Pasar Pengetahuan segmen konsumen Follow up leads 
PT Telkom Indonesia (Persero) Tbk,Business Development,"Jl Japati 1, Bandung",Marketing Intelligence & Research Marketing Strategy & Plan Customer Relationship Management Campaign Management Marketing Performance Evaluation Digital Content Management Job Performance Value - Kompeten	 Value - Loyal	 Value - Kolaboratif	 Value - Harmonis	 Value - Amanah	 Value - Adaptif	 
PT Central Artificial Intelligence,Business Development,-,"Keterampilan Digital marketing Team Work and Creativity Riset Analisis dan manajemen bisnis Presentasi, pitching, dan menyusun dokumen terkait "
PT GIT SOLUTION,Business Development,,Pemahaman tentang strategi pengembangan bisnis dengan mencari peluang baru yang memungkinkan untuk terbentuknya sebuah bisnis baru yang dapat dipasarkan. Product Branding Riset & pemetaan pasar Dasar-Dasar ilmu pemasaran Strategi pemasaran 
PT BISA ARTIFISIAL INDONESIA,Business Development,JLN. IR H JUANDA NO. 84 BANDUNG,Team Work Manajemen Proyek Public Speaking Business Development Business Management 
PT Telkom Indonesia (Persero) Tbk,Business Development,"Jl Japati 1, Bandung",Marketing Strategy & Plan Campaign Management Marketing Performance Evaluation Digital Content Management Marketing Intelligence & Research Customer Relationship Management Value - Kompeten	 Value - Loyal	 Job Performance Value - Harmonis	 Value - Adaptif	 Value - Amanah	 Value - Kolaboratif	 
PT Inamas Sintesis Teknologi,Business Development,"Jl. Werkudara 4, Kel. Wirobrajan, Kec. Wirobrajan, Yogyakarta, D.I.Yogyakarta 55252",Decision Making Critical Thinking  Kepemimpinan Analisis dan Perencanaan  Komunikasi 
PT Hashmicro Solusi Indonesia,Business Development,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat","Analisis dan manajemen bisnis Presentasi, pitching, dan menyusun dokumen terkait Keterampilan sales dan marketing  Prosedur standard operating procedure (SOP) Kedisiplinan "
PT Inamas Sintesis Teknologi,Business Development,"Jl. Werkudara 4, Kel. Wirobrajan, Kec. Wirobrajan, Yogyakarta, D.I.Yogyakarta 55252",Analytical Thinking Problem Solving Critical Thinking 
PT Widya Inovasi Indonesia,Business Development,"Jl. Palagan Tentara Pelajar KM 7.5 No.31A, Mudal, Sariharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581",Riset pasar dan kompetitor Presentasi kepada klien Pendekatan (approaching) klien  Penyusunan surat penawaran Mempelajari produk Diskusi dengan project manager 
PT Vidio Dot Com,Business Development,"SCTV Tower, Senayan City, Jakarta Pusat",Mahasiswa dapat Menemukan atau mengusulkan kesepakatan bisnis potensial dengan menghubungi calon mitra. Mahasiswa dapat menemukan dan mengeksplorasi peluang bisnis. Communication Skill Time Management Team Work 
PT Semesta Integrasi Digital,Business Development,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Project Support Pengembangan hubungan pelanggan Pembuatan database  Riset dan analisis kebutuhan tim Business Unit Kerja sama antar fungsi Kemampuan Koordinasi  Analisis laporan penjualan Pembuatan laporan  
PT Simplefi Teknologi Indonesia,Business Development Administrator,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950","Membantu daily operation day-to-day pada BD team  Membantu BD team dalam hal administrasi terkait partnership (agreement, loan documents, dll) Menjalin hubungan yang baik dengan pihak internal dan eksternal AwanTunai Mempersiapkan administrasi pada proyek yang sedang berjalan pada BD team Bekerja sama dengan business development associate terkait kegiatan pencairan, repayment, cashback, dan cashcoll pada BD team "
PT Stadikel Edukasi Teknologi,Business (Development) Analyst ,"Jl. Ki Hajar Dewantara No. 73, Jawa Barat",Consumer Behavior Business Research Product Design Business Modelling Partnership Development 
PT Simplefi Teknologi Indonesia,Business Development Associate,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950"," Membangun dan menjaga hubungan antara perusahaan dan klien serta internal departments di AwanTunai Membantu daily operation day-to-day pada BD team  Membantu dan mengelola proses pencairan, repayment, cashback, dan cashcoll pada BD team Membantu perusahaan untuk meningkatkan penjualanan perusahaan dengan strategi bisnis yang telah dikembangkan dan mengindentifikasi peluang yang ada Membantu pencarian dan koordinasi dengan partner & internal departments di AwanTunai "
PT Karya Dua Anyam,Business Development Intern,,Mampu secara selektif menentukan mitra yang akan diajak untuk bekerja sama sesuai dengan kebutuhan usaha Laporan Konversi Kemitraan Pendekaan Mitra Potensial Pengembangan Alur Komunikasi Kemitraan Follow up Mitra Potensial  Pembuatan Proposal Kerjasama 
PT. Grab Teknologi Indonesia,Business Development & Partnership,"Gedung Lippo Kuningan Lt. 27
Jl. HR. Rasuna Said Kav. B 12
Karet Kuningan Setiabudi 
Jakarta Selatan ",Personal Development Business Acumen & Project Management Professional Attributes Project Presentation General Training & Participation 
PT ECART WEBPORTAL INDONESIA,Business Development Project Management Office,,Leadership Skill Presentation Skill Data Analysis (inc Ms Excel Proficiency) Project Management Problem Solving Communication Skill Product Operation 
PT Karya Dua Anyam,Business Development Sales Intern,,Operasional & administrasi di Hubspot Merancang dan mengembangankan strategi pemasaran Riset pasar & pengembangan riset pengembangan strategi pemasaran Analisa data pemasaran dan penjualan Penjualan Produk  
PT ECART WEBPORTAL INDONESIA,Business Development Seller Self Sign-up,,Presentation Skill Leadership Skill Communication Skill Problem Solving Data Analysis (inc Ms Excel Proficiency) Product Operation Project Management 
PT ECART WEBPORTAL INDONESIA,Business Development - Special Project,,Presentation Skill Kemampuan berkomunikasi Management Skill Planning & Organizing Skills Problem Solving Manajemen Proyek Dasar Analytical Thinking 
PT Vidio Dot Com,Business Intelligence,"SCTV Tower, Senayan City, Jakarta Pusat",Kemampuan untuk presentasi. Kemampuan mengembangkan dashboard untuk pengguna dari tim non-data. Bahasa SQL untuk menghasilkan tabel yang diharapkan. Problem understanding Data understanding 
PT Shippindo Teknologi Logistik,Business Intelligence Analyst Intern,"GoWork XL Axiata Tower 10th floor Jl. H. R. Rasuna Said X5 Kav. 11-12, Kuningan, Jakarta Selatan, Indonesia","Analytics Tools (Metabase, Tableau, Sisense, etc) Basic Excel skills Research Strategy (Research Plan, Research Objective, Quantitative Surveys) Data Warehouse Management Pemahaman model bisnis teknologi logistik dan pergudangan Kemampuan melakukan Inovasi di sebuah perusahaan Kemampuan menjadi Individual Contributor Pemahaman perilaku kerja di perusahaan teknologi "
PT Karya Dua Anyam,Business Intelligence Analyst Intern,,"Survey Daftar UMKM & Produk Untuk Market Linkage Survey dan Menyiapkan Pembeli Produk Market Linkage Mengembangkan produk market linkage dan marketing tools  Distribusi Produk Market Linkage Analisa dan perhitungan biaya produksi, HPP dan biaya penjualan  Melakukan Penagihan dan Pencatatan Penjualan  Membuat Pelaporan Produksi & Penjualan Monitoring penjualan  "
PT Bhinneka Mentaridimensi,Business Intelligence Intern,"Jl. Gn. Sahari No.73C, RT.9/RW.7, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610",Kemampuan Berkolaborasi Inter/Antar Tim Kemampuan Komunikasi  Database design and advanced SQL Perencanaan & Organisasi Pekerjaan Data Analytics Finance Acumen Pemikiran Analitis Data Visualisation  Reporting Skill 
PT XL Axiata Tbk,Business Intelligence Intern,,Database SQL or web/apps developer Agility Time Management Communication skills Project Management 
PT Media Dokter Investama,Business Management System Officer,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
",Kemampuan Strategic Thinking Kemampuan manajemen diri Pemahaman terhadap alur operasi bisnis Pemahaman atas konsep standar operasional prosedur Koordinasi dan kolaborasi dengan berbagai stakeholder pada proses bisnis Analisis SIPOC (Source-Input-Process-Output-Customer) Observasi dan wawancara berbagai stakeholder untuk penjabaran alur proses bisnis Kemampuan membuat standar operasional prosedur Membangun dan memahami a sense of Business Centric approach Kemampuan Design Thinking Kemampuan perencanaan dan pengorganisasian Kemampuan beradaptasi dan penerapan nilai-nilai organisasi 
PT Media Dokter Investama,Business Operation Analyst,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
","Kemampuan Strategic Thinking Kemampuan Design Thinking Kemampuan perencanaan dan pengorganisasian Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Business Strategy & Plan Kemampuan menganalisis pasar, termasuk tren dan perilaku pelanggan berdasarkan pemahaman produk dan layanan (product knowledge) Perencanaan dan pengaturan proyek Membangun dan memahami a sense of Business Centric approach Kemampuan manajemen diri Business Process Management Business presentation skill Business Analysis: Valuation & Performance Management "
PT Traveloka Indonesia,Business Operation Intern,"Traveloka Campus (d/h Green Office Park 1) North Tower, Jl Grand Boulevard, BSD Green Office Park, Kel. Sampora, Kec. Cisauk,  Kab.Tangerang, Prov. Banten","Core Competency: Accountability Core Competency: Drive for Result Technical Competency: Training Skills Core Competency: Practical Innovation Technical Competency: Project Management Technical Competency: Problem Solving, Critical & Structural Thinking Core Competency: Accountability "
PT. Grab Teknologi Indonesia,Business Operations & Strategy,"Gedung Lippo Kuningan Lt. 27
Jl. HR. Rasuna Said Kav. B 12
Karet Kuningan Setiabudi 
Jakarta Selatan ",Business Acumen & Project Management General Training & Participation Personal Development Project Presentation Professional Attributes 
PT Huawei Tech Investment,Business Operation Support,,Project Management KPI Business Operation Support iLearningX 1 iLearningX 2 HCIA Security HCIA Access 
PT Nodeflux Teknologi Indonesia,Business Partner Success - Channel,Jakarta Indonesia,Business Development & Innovation CRM Partner  Managing Partnership Lifecycle Data Analysis Partners Market Analysis 
PT XL Axiata Tbk,Business Process Management Intern,,communication 
PT Nodeflux Teknologi Indonesia,Business Representative,Jakarta Indonesia,Design Thinking Corporate Culture & Leadership Customer Relationship Management (CRM) Business Operations Digital Business & Marketing Information Systems for Management Business Communications 
Yayasan Adipurna Inovasi Asia,Camera Person,,Soft Skills  Project Management Kehadiran Production Penguasaan Alat 
PT Vidio Dot Com,Campaign Management (Emtek Digital),"SCTV Tower, Senayan City, Jakarta Pusat",Dapat memastikan project/campaign berjalan dengan lancar Memiliki Creative Thinking Team Work Time Management Communication Skills 
PT Vidio Dot Com,Campaign Marketing ,"SCTV Tower, Senayan City, Jakarta Pusat",Dapat memanage komunikasi dengan tim terkait dan juga stakeholder Dapat memastikan project berjalan dengan lancar Communication skills Dapat memahami konsep dasar marketing dan flow kerja campaign marketing Time management 
PT ECART WEBPORTAL INDONESIA,Campaign Merchandising Intern - Electronics,,"Analisa Data Kemampuan berkomunikasi Presentation Skill Problem Solving Kemampuan Ms. Office (Excel, Powerpoint, Word) Basic Project Management Manajemen Pekerjaan "
PT ECART WEBPORTAL INDONESIA,Campaign Merchandising Intern - Fashion,,"Presentation Skill Manajemen Pekerjaan Problem Solving Basic Project Management      Kemampuan berkomunikasi Analisa Data Kemampuan Ms. Office (Excel, Powerpoint, Word) "
PT ECART WEBPORTAL INDONESIA,Campaign Merchandising Intern - FMCG,,"Presentation Skill Manajemen Pekerjaan Basic Project Management Analisa Data Kemampuan Ms. Office (Excel, Powerpoint, Word) Kemampuan berkomunikas Problem Solving "
PT ECART WEBPORTAL INDONESIA,Campaign Merchandising Intern - General Merchandise,,"Kemampuan berkomunikasi Analisa Data Problem Solving Kemampuan Ms. Office (Excel, Powerpoint, Word) Basic Project Management Manajemen Pekerjaan Presentation Skill "
PT ECART WEBPORTAL INDONESIA,Campaign Merchandising Intern - Project,,"Kemampuan berkomunikasi Basic Project Management Problem Solving Analisa Data Kemampuan Ms. Office (Excel, Powerpoint, Word) Presentation Skill Manajemen Pekerjaan "
PT Karya Dua Anyam,Campaign Specialist Intern,,Membuat brief materi promosi dan media plan  report performance campaign untuk melihat tingkat keberhasilan campaign di setiap channel Monitoring dan analisa campaign yang sudah berjalan pemetaan kompetitor untuk Komunikasi dan promosi yang sedang berlangsung pemetaan barrier atau masalah-masalah yang terjadi saat implementasi campaign survey dan laporan terhadap program akuisisi dan retensi yang dijalankan Menyiapkan rencana kerja launching campaign 
PT Mitra Integrasi Informatika,Campus Relation,"APL Tower Lantai 37, Jl. Letjen S. Parman Kav. 28, RT.12/RW.6, Tj. Duren Sel., Jakarta Barat, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470","Communication skills Pitching Skills Negotiation  Teamwork Microsoft Office Platform ( Ms.Excel, Word, Powerpoint) Interpersonal Skills Bisnis and Sales "
PT Vidio Dot Com,Care and Responder,"SCTV Tower, Senayan City, Jakarta Pusat",Skill Problem Solving yang baik Communication skills  Sense of urgency Team working Time management 
PT Media Dokter Investama,Catalogue Officer,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
",Kemampuan Strategic Thinking Membangun dan memahami a sense of Business Centric approach Inventory Management System (organizing & categorization) Basic Product & Services Knowledge Catalogue Audit System Kemampuan manajemen diri Basic Search Engine Optimization (SEO) Catalogue Optimization Data Analytics Digital Catalogue Management System Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Kemampuan Design Thinking Kemampuan perencanaan dan pengorganisasian 
PT ECART WEBPORTAL INDONESIA,Category Experience Intern,,Presentation Skill Communication Skill Analysis & Logical Thinking Kemampuan Creative Thinking Data Analysis (inc Basic Ms Excel) Basic Project Management Problem Solving 
