restaurant_name,name,rating,review
Restoran Sederhana - Cipete,Hery Ahermawan (Hermawan),5.0,"(Translated by Google) The place is clean and the waiters are friendly, keep it up..... (Original) Tempatnya bersih dan pelayan nya ramah-ramah, pertahankan terus....."
Restoran Sederhana - Cipete,Subuh Saputra,4.0,"(Translated by Google) Fasum is complete, the menu is also complete (Original) Fasum lengkap, menu juga lengkap"
Restoran Sederhana - Cipete,Zulkifli -,5.0,"(Translated by Google) This is a delicious Padang restaurant, who doesn't know a simple Padang restaurant..... but that's how it is.....the price is according to the taste, which is top notch, not inferior to international chefs. May the Padang restaurant be victorious throughout Indonesia, beloved. (Original) ini restoran padang enak bingit siapa yg ga kenal restoran padang sederhana..... tapi ya gitu .....harga nya sesuai dengan rasanya yg top ga kalah dgn chef international. smoga jaya restoran padang di seluruh Indonesia tercinta."
Restoran Sederhana - Cipete,Subkhan Akhmad,4.0,"(Translated by Google) Complete menu, good public facilities (Original) Menu lengkap, fasilitas umum ckp bagus"
Restoran Sederhana - Cipete,Yanto Phi,5.0,"(Translated by Google) Just like any other simple restaurant ... come here to try grilled pomfret, great (Original) Sama seperti restoran sederhana lainnya..pas kesini nyobain bawal bakar, mantaplah"
Restoran Sederhana - Cipete,Sebastian Edy,5.0,"(Translated by Google) Comfortable, There is a smoking n non smoking area, the mushollah is quite comfortable ... (Original) Nyaman ,Ada smoking n non smoking area,mushollah lumayan nyaman..."
Restoran Numani,rio paradika,4.0,"The food was tasty. They serve many kind javanesse style of food. This place has large parking area, fit for many motorbike, car or even bus. There are a lot of seating, no need to worry come here at peak time. There are also a lot of public toilet. The praying room was clean. This place is more like a rest area."
Restoran Numani,Daniel Umar,5.0,"Big restaurant in Bantul area. Located at the main road to the famous Parangtritis beach, at holiday season the restaurant is always crowded with visitors come with buses. The parking space is very large enough for several buses. Foods are tasty with various menu you can choose. Price is still affordable and it will be a lot cheaper if you come in big group."
Restoran Numani,Puspita Dewi Fortuna,5.0,"Large parking area, convenient place for having family dinner or meeting. Sea food as the main courses are served in delicious taste. In addition, it is facilitated with musholla and toilets. Suitable for travelling group to transit at."
Restoran Numani,iko iko,3.0,"Came for iftar. Booked for group, the staffs were helpful. The online staff gave a quick response and complete information. The food taste and combination were average. But surely, we'll back with group."
Restoran Numani,Chokybim_ the cats,4.0,"a big restaurant with natural architecture, also has a large parking area.. the staff's were so helpful n friendly.. I tried ""gurame bakar kecap"" , n the taste was so good, their perfect seasoning soak into the fish meat.. really recommended.. !!! but there was a little accident, I've order ""cah kangkung"" with no chilli, n the dish was coming with a lots of chilli.. it's ok, they said sorry n recook the new one. but unfortunately, the taste was too salty, lol.. overall, this is a recommended restaurant.. n I'll be back here when visiting jogja again.."
Restoran Numani,Jadugniko,3.0,didn't expect the lobsters wasn't fresh
Restoran Numani,Felix Valois Hipir,4.0,"One of the most popular eating place in Yogyakarta as well as for private and as well as fir groups is Numani Restaurant in Parangtritis Road proceeding to the Parangtritis Beach. You may come directly to order your meals and so as the best way to order three hours ahead for big groups. All menus are of local foods and some for abroad menus, but this us eather rare. Special services will be provided to group leaders crew which set at another place not far from its group. This will make us to make anoter return to have another meal after another because of its service. So, be sure to put the NUMANI RESTAURANT in your beloved rour groups."
Restoran Numani,Felix Valois Hipir,5.0,Another romantic place to eat in a nice and rimance situation and condition I suggest yiu most is the Numani Resto in Parang Triris road of Yogya. Places to eat is arranged spreadly like the forest mushrooms just growing during the rainy season. These small cottages spread througjout the area of the resto but since eache is devided in some distances also another enjoiment of your meals while your privacy and condition is far from the public to spread and romantic if during night time mixed with candle. Much more the foos served here is a very local of Indonesian natural food that couls make you to return again and again.
Restoran Numani,Martinus Dwi Marianto,4.0,I missed fresh coconut 'water' at the time. However the food was delicious.
Restoran Numani,Peaceful Kitchen,3.0,The place is nice for talking or grouping. The food that served is fresh seafood with the big portion but the taste is not really good for me. The price also too expensive.
Restoran Numani,Lisa Sudjarwadi,3.0,The food just so so. This place suitable for big groups to come with big busses. Have many restrooms to accomadate large parties. But to bad we have to pay for the toilets
Restoran Numani,Tanti G,4.0,Fresh seafood. There's not a lot of places here where you can eat fresh lobster cooked from live. The gurame fish is not that good though.
Restoran Numani,Rizqi Ramadhani,2.0,Not friendly place for cashless
Restoran Numani,Aditya Lie,2.0,"The taste was so so, typically bus stop restoI sure you can found a lot better resto in Jogja"
Restoran Numani,Barlie Ariwibowo,4.0,"Have a lot gazebo, wide parking"
Restoran Numani,David Hunarto,3.0,Actually this place have large area...the only thing that need to be change is....try to make more tasty foods....and also need to be more carefull with the foods served....
Restoran Numani,asep saepul bahri,5.0,Ok
Restoran Numani,WAHYU RAT HARI WIBOWO,4.0,Good..
Restoran Numani,Veno Venolli,1.0,Absolutely lazy staff!!!!!!! I think problem is management. I waiting for the spoon 45 min and asking 3 staff. Not normal
Restoran Numani,Sisilia Sesy,3.0,Good food but very crowded during weekend
Restoran Numani,Wahyu Setiawan,5.0,nice place to have rest and take some food after your holiday
Restoran Numani,Lee Rite,1.0,Taste pretty bland..
Restoran Numani,Pras Setiawan,5.0,the best local restaurant that serve seafood and u must visit it
Restoran Numani,Mohd Tajudin Md Ali,3.0,"Had lunch here, quite exclusive but at reasonable price."
Restoran Numani,Yudha A Setyawan,4.0,nice restaurantthe food so yummy and fresh
Restoran Numani,h setoputro,3.0,"good enough food, specialy in fish dishes"
Restoran Numani,Ika Yuanita,1.0,There is only a small musholla although the place is crowded...
Restoran Numani,Rief Arifin,3.0,"Usetube good,, now decrease,,"
Restoran Numani,dwee panca,5.0,"I like food in this restaurant,, very delicious"
Restoran Numani,Zakky Fathoni,5.0,Nice and fully taste food
Restoran Numani,Frans Edu,5.0,"Romantic place,good food"
Restoran Numani,Phebi Rizki,5.0,Delicious food. Seafood expert!
Restoran Numani,Alex Alfand,5.0,Awesome restaurant
Restoran Numani,Wahyu Samodra,5.0,a lot of fish choice...nice place...
Restoran Numani,Rinda Novitasari,4.0,"Delicious, cozy, nice view"
Restoran Numani,Majid Hidayaturrohim,5.0,You can full your stomach in this restaurant
Restoran Numani,Siti Rohmah,5.0,Menu y mak yussss.....plus lagu y
Restoran Numani,a tendi,4.0,Hhh hmm mmmm...
Restoran Numani,prisma wardhana Sasmita,5.0,😊
Restoran Numani,asil arwan,5.0,"good foods, easy to access, good services"
Restoran Numani,bagas haqqi,3.0,👍
Restoran Numani,Adhitya Eka Pria W,4.0,Big restaurant in strategic place.
Restoran Numani,Veno Venolli,2.0,Need more active staff.
Restoran Numani,Andika Rahman,5.0,Good destination..🤗
Restoran Numani,Eko Handayanto,2.0,Food is not properly cooked
Restoran Numani,Mulyadimm,3.0,All U can Eat... حلال
Restoran Numani,mario CH,5.0,Not bad
Restoran Numani,Kodok Bangkong,4.0,Service crewnya ok
Restoran Numani,aas fatimah,5.0,Rest and breakfast of field study 2day
Restoran Numani,Hasbi Indra Setiawan,5.0,Good job
Restoran Numani,Ghafar Arif,5.0,Good service and food.
Restoran Numani,Bagus Anwar,5.0,Ok
Restoran Numani,Juja,4.0,"Well,not that bad for the price"
Restoran Numani,ATA UMROH OFFICIAL,5.0,Great...
Restoran Numani,Veno Venolli,3.0,Ok
Restoran Numani,riska suci pratiwi,3.0,So-so
Restoran Numani,Bintang Isnurfirly,4.0,Good price..
Restoran Numani,Sali Syawaliah,5.0,Good place
Restoran Numani,Abdulazis Zulkarnaen,5.0,For groups its ok
Restoran Numani,Bang Andrees,5.0,You must try!
Restoran Numani,Jaya Wijaya,5.0,Jozz
Restoran Numani,Afdol Yusuf Febrian,4.0,Simply delicious
Restoran Numani,Pologans Tour,3.0,Food taste good
Restoran Numani,fathni farm,4.0,Ok
Restoran Numani,Firdian,5.0,Ok
Restoran Numani,SurtGaming,5.0,Good
Restoran Numani,Bagas Bintang Saputro,5.0,Good
Restoran Numani,saptono siswanto,5.0,Top n nyusss
Restoran Numani,dadan yudiansah,2.0,Ok
Restoran Numani,Ifti Luthviana,5.0,Worth it.
Restoran Numani,satuceritachannel,5.0,nice
Restoran Numani,Bowo Winarno,3.0,Nice
Restoran Numani,Dedi Widnyana,5.0,Nice
Restoran Numani,eko wahyu adi widodo,5.0,Good
Restoran Numani,Azfa Pabulo Sinergi,5.0,Fish....
Restoran Numani,La Faisal,5.0,Very delicious
Restoran Numani,Just Mike,5.0,Favourite
Restoran Numani,Ricky Ricky,3.0,Good
Restoran Numani,Bisma Arifudin,1.0,Not recommend
Restoran Numani,afsyahalbana@gmail.com Albana,4.0,Marlioboro is the best
Restoran Numani,Arlina Paramita,5.0,Good Food 😁😁
Restoran Numani,Irawan Architect,4.0,sip
Restoran Numani,Triyan Ardiyana,3.0,Well
Restoran Numani,Fahrizal Fikri Khusni,5.0,Good Restaurant
Restoran Numani,KANKAN ISKANDAR,1.0,Quality control
Restoran Numani,Achmad Raiza Naufali Yaqdhan,2.0,not recommended
Restoran Numani,STP Creations,2.0,Not recomended
Restoran Numani,Wahyu Tyas,4.0,seafoodnya 😋😋😋
Restoran Numani,Irvan S99,2.0,No
Restoran Numani,sri nurfatimah,5.0,Epic
Restoran Numani,Tatang Iskarna,5.0,Great place
Restoran Numani,marga azis abdillah,3.0,Good servis
Restoran Numani,vivian vy,5.0,Seafood restaurants
Restoran Numani,Sudirman Halim,4.0,Nice foods.
Restoran Numani,Ansori Web ID,5.0,Nice place
Restoran Numani,Eres Ga,3.0,Nice place
Restoran Numani,tysshsbsjsss hsjjssssssj,4.0,fresh food
Restoran Numani,rama dayanti,3.0,"(Translated by Google) Spacious car and motorbike parking. Hand washing basin is available with soap. The food service took a very long time. The price is expensive. Especially when you want to pay, the cashier is not professional at all. The taste of the food is normal. The rice is soggy. Yes, the food here is really expensive (Original) Parkiran mobil dan motor luas. Tmpr cuci tangan tersedia dg sabun. Pelayanan makanan dtgnya lama banget. Harganya mahalll. Apalagi pas mau byr tu kasirnya ngga profesional sama sekali. Rasa makanan biasa aja. Nasinya lembek. Ya b banget lah makanan di sini harganya mahal"
Restoran Numani,Atex LW,4.0,"(Translated by Google) This variety of gourami dishes located on Parangtritis street has a very large area, and is complete with various facilities like a restaurant in a rest area. But for the presentation and taste, sorry I can't rate 5 yet... the service is good and hopefully in the future it will be even better ️ (Original) Aneka masakan ikan gurami yg terletak di jalan Parangtritis ini memiliki area yg sangat luas, dan lengkap dengan berbagai fasilitas layaknya restoran di rest area. Tapi untuk penyajian dan rasa, maaf belum bisa rate 5... pelayanan sudah bagus dan semoga ke depannya makin lebih mantab lagi👌☺️"
Restoran Numani,Advian Citra Perdana,5.0,"(Translated by Google) 1. Good food, there are menus that are family packages, so it's more affordable 😊😊 2. There are gazebos, comfortable for families 3. Strategic location on the edge of Paris 4. Spacious parking 5. Fast service 6. Bonus takjil compote when breaking fast in the month of fasting (Original) 1. Makanan enak, ada menu yang paket2an sekeluarga, jadi lebih terjangkau 😊😊 2. Ada gazebo2 nya, nyaman untuk keluarga 3. Lokasi strategis di pinggir jalan Paris 4. Parkir luas 5. Pelayanan cepat 6. Bonus takjil kolak saat berbuka di bulan puasa"
Restoran Numani,Titik Suprihatin,3.0,"(Translated by Google) Often visited in 2009 when my mother was still healthy. And tonight to visit again to remember him. The taste has changed a lot. Tonight, I was the only visitor. Really far from the memories I've ever felt. (Original) Sering berkunjung di tahun 2009 waktu ibu saya masih sehat. Dan malam ini berkunjung lagi untuk mengenang beliau. Banyak berubah rasa masakannya. Malam ini pun pengunjung hanya saya. Benar benar jauh dari kenangan yang pernah saya rasakan."
Restoran Numani,Huzaifah Jazmi,5.0,"(Translated by Google) The location is spacious, there is a carp pond and it is large in size, sea crayfish are also available. (Original) Lokasi luas,ada kolam ikan gurame nya dan besar ukurannya,sedia udang lobster air laut juga ya."
Restoran Numani,Ayu Arinda,3.0,"(Translated by Google) The restaurant is spacious, the food is okay, but the prayer room is not clean. Moreover, the ablution place, duhh dirty and smells of leftover food With so many cats, eating is uncomfortable 🙏🏻 (Original) Restonya luas, masakannya oke, tapi mushollanya kurang bersih. Apalagi tempat wudhunya, duhh kotor dan bau makanan sisa 😵‍💫 Sama banyak kucing jadi makan kurang nyaman 🙏🏻"
Restoran Numani,Muhammad Jawad,5.0,"(Translated by Google) Numani restaurant, carp, chili sauce, great. Location on Parangtritis Street. strategic. After returning from the south coast, you can stop by to eat at this place. (Original) Restoran Numani, gurameh, sambal, mantap. Lokasi di jalan parangtritis. Syrategis. Sepulang fari pantaibselatan bisa mampir makan ditempat ini."
Restoran Numani,Lintang,5.0,"(Translated by Google) The restaurant is big, the food is delicious, and the price is quite affordable. the location is very strategic because it goes towards parangtritis. oh yeah, the parking lot is really wide, so you can bring a BIS vehicle if you want to eat here with friends, coworkers, or extended family. (Original) Rumah makannya besar, masakannya enak, dan harganya lumayan terjangkau. lokasi sangat strategis krn menuju ke arah parangtritis. ohiya, parkirannya luass banget, jadi bisa bawa kendaraan BIS kalo mau makan ke sini bareng2 sama teman, rekan kerja, maupun keluarga besar."
Restoran Numani,Sri Sucahyaning,5.0,(Translated by Google) Beefsteak Dinner Menu Delicious .... The orange juice is great ..... (Original) Menu Makan Malam Beefsteak Enak .... Jus Jeruknya mantap .....
Restoran Numani,Heldin Meilani,4.0,"(Translated by Google) The food is delicious, but not fast in issuing menus., (Original) Enak si makanannya, tapi kurang cepat dalam mengeluarkan menu.,"
Restoran Numani,endang tutik,4.0,"(Translated by Google) There is still a cat climbing the table, eating the leftover food left by the buyer, which the officers have not had time to clean up. At that time, my nephew and I were still waiting for an order that had not been served, coincidentally the table was close together, so it was a bit uncomfortable to see it. My advice is that if a buyer finishes eating at the place, the officer should immediately clean the table, so that the cat doesn't climb onto the table. (Original) Masih ada kucing yang naik meja, makan sisa makanan yang ditinggal pembeli, yang belum sempat dibersihkan petugas. Waktu itu saya dengan ponakan saya masih menunggu pesanan yang belum disajikan, kebetulan mejanya berdekatan, jadi agak risi juga lihatnya. Saran saya klu ada pembeli yang selesai makan di tempat hendaknya petugas segera membersihkan meja, biar kucing tdk naik ke meja."
Restoran Numani,Fitrianingsih Huma,2.0,(Translated by Google) The place is clean and comfortable. But the food tastes okay.. the most important thing is that it's pretty good. It's just sweet and sour gourami. Ca kangkung doesn't have any taste. Drinking lemon tea doesn't have sugar.. Maybe I forgot to give sugar. Can't take a photo. (Original) Tempat bersih juga nyaman.tapi masakanya rasanya bisa..yg plng lumayan enak.cuma gurami asam manis.ca kangkung ngk ada rasanya.minum lemontea ngk ada gulanya..mungkin lupa ngasih gula.ngk sempet foto.
Restoran Numani,Wisnu Setiaji,5.0,"(Translated by Google) Spacious parking, very comfortable place, sufficient toilets for groups, decent prices. The mosque might be cleaner (Original) Parkir luas, tempat sangat nyaman, toilet mencukupi untuk rombongan, harga lumayan. Mushola mungkin bisa lebih bersih lagi Parking: Parkir luas"
Restoran Numani,Athar Pras,1.0,"(Translated by Google) The tour bureau was invited to have lunch here... The impression was very disappointing... Both in terms of taste..., menu and cleanliness of tableware. The glass that you drink doesn't seem to be washed.... Even if you wash it, it might be careless........ (Original) Oleh biro wisata diajak makan siang disini.. Kesan sangat mengecewakan... Baik dari segi rasa..., menu dan kebersihan peralatan makan. Gelas yang buat minum terkesan tidak dicuci .... Kalopun dicuci mungkin asal asalan........"
Restoran Numani,Hudannur Rahmadan,1.0,(Translated by Google) Got angry with the customer because the pickup was only taken 4 days. (Original) Kena marah sama pelanggan karna pickup 4 hari baru diambil.
Restoran Numani,rizky nanda,3.0,"(Translated by Google) Spacious place, average food taste, pretty good point, good service 👍 (Original) Tempat luas, rasa masakan biasa saja, intinya lumayan, pelayanan bagus 👍"
Restoran Numani,Nurman Nurman asmuni,5.0,"(Translated by Google) Very convenient, for Rendevous, N, Culinary Tourism with a Variety of Menu from Indonesian Popular Cuisine, as well as Sea Fodd, and Various Gurameh Bakers Joos, as well as Top Chawning Fish. (Original) Sangat nyaman,untuk Rendevous ,N,Wisata Kuliner dgn Menu Beragam Dari Masakan Populer Indonesia,Maupun Sea Fodd,Dan Aneka Gurameh Bakarnya Yg Joos,serta Ikan Air Tawarnya top."
Restoran Numani,Camelia Faizan,5.0,"(Translated by Google) The place is nice, comfortable, clean, the food is diverse (Original) Tempatnya enak,nyaman, bersih,makanannya beragam"
Restoran Numani,Siti Baroroh,4.0,"(Translated by Google) Wide area, there is a mosque, toilets, parking area. The atmosphere is relaxed just the front is rather dirty. For cheap menu especially if you use the package but for the flavor sweet and sour sauce English sm less mantep. Recommendations that burn only. (Original) Area luas, ada mushola, toilet, parkir luas. Suasana santai cuma bagian depan agak kotor. Untuk menu murah meriah apalagi kalau pake paket tapi untuk rasa yg saus inggris sm asam manis kurang mantep. Rekomendasi yg bakar aja."
Restoran Numani,Elis Kumara Djati,5.0,"(Translated by Google) Been to Numani 2 times..the first with my family and the second with the KUKMP Office and the Bantul Regency Cooperative I like the menu, it fits perfectly on the tongue. For those who have a vacation in Jogjakarta, don't forget to stop at Numani. Good afternoon thank you Greetings Healthy (Original) Sudah 2 kali ke Numani..yg pertama dengan keluarga dan yg ke 2 dengan Dinas KUKMP dan Koperasi Kabupaten Bantul Menunya saya suka,pas di lidah. Buat yg liburan di Jogjakarta jgn lupa singgah di Numani. Selamat siang Terima kasih Salam Sehat"
Restoran Numani,Nur J,4.0,"(Translated by Google) A strategic restaurant on the side of the road. The menu is complete. The taste is really good. Large portions, satisfied and affordable prices. I don't give up. Large parking area, there is a prayer room, a place to eat is also good, beautiful, like there are small gt cottages, the view is good. There are fish ponds too. There are also plenty of hand washing facilities. Can chat privately because the distance between other visitors is far. Suitable for eating together with a partner, with family or a buffet together with tour buses. The employees who work there are also friendly. Maybe if you can make an addition, a toilet that is close to the prayer room can be more beautified so that visitors are friendly. The same as the musolanya if there is an officer to clean it. So, Happy culinary, guys ... (Original) Restoran yg strategis dipinggir jalan. Menunya lengkap. Rasa nya enak bgt. Porsi banyak, puas dan harga yang terjangkau. Gak kapok ksana. Tempat parkir luas, ada musola, tempat makan juga bagus, asri, seperti ada pondok2 kecil gt, pemandangannya bagus. Ada kolam ikan-ikannya juga. Fasilitas cuci tangan juga banyak. Bisa ngobrol privat karena jarak antara pengunjung lain yg jauh. Cocok untuk makan berdua bareng pasangan, sama keluarga atau prasmanan yg lg bareng bus-bus wisata. Pegawai yang kerja Di sana juga ramah-ramah. Mungkin kalo boleh buat tambahan, toilet yg dekat dengan musola supaya bisa lebih dipercantik biar pengunjung ramah. Sama musolanya kalo bisa ada petugas yang membersihkannya. Sekian, Selamat berkuliner ria guys.."
Restoran Numani,Yuni Zuni,5.0,"(Translated by Google) The Numani restaurant has delicious food, the place is also beautiful, suitable for family events and office events (Original) Restoran numani masakan nya enak tempat nya juga asri, cocok untuk acara keluarga maupun acara kantor"
Restoran Numani,Arif Rahman Go,4.0,"(Translated by Google) enough prayer room Spacious parking Many places to eat, just choose The dining hall can be up to 50 more Enough toilet there is a fish pond: the catfish is big (Original) Mushola cukup Parkir luas Tempat makan banyak,tinggal milih Aula makan ada bisa sampai 50 lebih Toilet cukup ada kolam ikannya : cakep lelenya besar"
Restoran Numani,tin arta,5.0,"(Translated by Google) Spacious parking area. Delicious food. . There are hand washing facilities, prayer rooms, toilets. . (Original) Tempat luas parkiran luas. Makanan enak. . Ada fasilitas cuci tangan, mushola , toilet . ."
Restoran Numani,Falasifah Ani Yuniarti,5.0,"(Translated by Google) Spacious restaurant, many choices of places, can be in the gazebo that can accommodate 5-6 people, to large groups, dozens of people. The dish is served warm, so don't be surprised if you wait for a duku for some time after ordering. Fish and seafood dishes are available, along with a variety of vegetables and drinks. You can also buy packages. Spacious parking space, good service. (Original) Restoran yang luas, banyak pilihan tempat, bisa di gazebo yang dapatemampung 5-6 orang, hingga rombongan besar, puluhan orang. Hidangan tersaji hangat, sehingga tak heran jika menunggu duku beberapa waktu setelah pemesanan. Tersedia masakan ikan dan hasil laut, demgan berbagai sayur dan minuman. Bisa juga membeli paket. Tempat parkir luas, pelayanan baik."
Restoran Numani,Eryc Dnb,1.0,"(Translated by Google) It was confirmed long ago, when the group arrived, the food looked like it had been taken by someone. And it turns out that there are groups who still haven't eaten. Asked the officer even confused. The rice was hard and inedible. (Original) Sudah confirmasi jauh hari pas rombongan pada datang masakan seperti bekas di ambil orang. Dan ternyata ada rombongan yang masih belum makan. Ditanya ke petugasnya malah bingung. Nasinya keras dan tidak bisa di makan."
Restoran Numani,Heri Pure,5.0,(Translated by Google) Grilled pomfret typical of Numani restaurant. The place is quite comfortable and spacious parking for several buses. Many tour bus groups that stop by this restaurant because of its strategic location on Jl.Parangtritis. (Original) Ikan bawal bakar khas rumah makan numani. Tempatnya lumayan nyaman dan parkirannya luas untuk beberapa bis. Banyak bis wisata rombongan yang mampir ke rumah makan ini karena tempatnya strategis berada di Jl.Parangtritis.
Restoran Numani,Fajar Rustanto (Fajar),3.0,"(Translated by Google) The food is pretty good, the grilled chicken has a good taste, the input for the toilet door may be something that needs improvement 🙏 (Original) Makanannya lumayan cukup enak, ayam bakarnya bumbunya berasa, masukan untuk pintu toilet mungkin ada yang perlu perbaikan 🙏"
Restoran Numani,Kus Ferian Yusup,4.0,"(Translated by Google) Comfortable, delicious and ample parking! (Original) Nyaman, enak2 dan parkiran luas!"
Restoran Numani,Putri Wijayanti,4.0,"(Translated by Google) The food is quite good, I don't know the price, because it's eaten during a school picnic, the toilets are not clean even though they are paid (Original) Masakannya cukup enak, harga ga tau, karena ini makan saat piknik sekolah, toiletnya aja yg kebersihannya kurang padahal berbayar"
Restoran Numani,herman sulaeman,5.0,"(Translated by Google) Seafood restaurant, tastes good on the tongue, the price is not too expensive. The parking lot is very wide for buses though, there is a prayer room, small rooms and even bathrooms. The dining area is very spacious and accommodates many people, there are tables and chairs available, just choose according to taste. During the holiday season, it is usually crowded with visitors, especially tourists returning from the sand dunes and beaches around it. (Original) Rumah makan seafood, rasa enak dilidah harga tidak terlalu mahal. Parkiran sangat luas untuk bus sekalipun, tersedia musholla, kamar kecil bahkan kamar mandi sekalipun ada. Tempat makan sangat luas dan menampung banyak orang, tersedia yang meja dan lesehan tinggal memilih sesuai selera. Saat musim liburan biasanya ramai pengunjung terutama wisatawan yang pulang dari tempat wisata gumuk pasir dan pantai disekitar nya..."
Restoran Numani,Ulfah Sam sari,5.0,"(Translated by Google) The flour-fried fish food is pretty good, the chili sauce and the rural atmosphere are very thick, green and cool (Original) Makanan ikan goreng tepung yang lumayan enak,sambal dan suasana pedesaan yang sangat kental ,hijau dan sejuknya terasa"
Restoran Numani,komala katrin,5.0,"(Translated by Google) The place is suitable for events, the taste of the food is delicious, the price is standard for a seafood restaurant. (Original) Tempatnya cocok utk acara2, rasa masakan nya pun enak, harga standar utk resto seafood."
Restoran Numani,Nilil Fadilah,4.0,"(Translated by Google) The restaurant is spacious, there is a fish pond too. There are many choices of food. Some are lesehan too. Suitable for large family meals (Original) Rumah makannya luas, ada kolam ikannya juga. Banyak pilihan makanannya.ada yang lesehan juga. Cocok untuk acara makan bersama keluarga besar"
Restoran Numani,Edy Kuswanto,2.0,"(Translated by Google) The food is not good, the rice is dry and hard, the drinks are also not memorable. Anyway, the menu is not recommended (Original) Masakannya nggak enak, nasinya kering dan keras, minuman juga tidak berkesan. Pokoknya menu tidak recomendet"
Restoran Numani,farezha aulia,4.0,"(Translated by Google) Ate here coming home from the beach with a group, the menu is minimalist maybe because of the economical package (Original) Makan di sini pulang dari pantai bersama rombongan, menunya minimalis mungkin karena paket hemat"
Restoran Numani,Jauhar Nayla,5.0,(Translated by Google) Spacious and comfortable place. The menu is complete and delicious. There are bathroom facilities and a prayer room (Original) Tempat luas dan nyaman. Menu lengkaap dan enak. Ada fasilitas kamar mandi dan musholla
Restoran Numani,Nizza Syila,5.0,"(Translated by Google) The restaurant is quite spacious, parking is also spacious. The menu choices are also many. It's just too crowded because the buses also eat there (Original) Restonya lumayan luas, parkir jg luas. Menu pilihannya juga banyak. Cuma terlalu rame krn bis2 juga makan di sana"
Restoran Numani,ali rosidi,5.0,(Translated by Google) Mantaabbbbb.. And make nomani.. Joss.. Gandoss basically.. When can you eat well here.. So subscribe anyway.. (Original) Mantaabbbbb.. Dan bikin nomani.. Joss.. Gandoss pokoknya.. Kapanlagi bisa makan enak di sini.. Jadi langganan deh pokoknyaaaaa..
Restoran Numani,RKspeed19,2.0,"(Translated by Google) I was a bus group from Kalimantan, when I stopped by for dinner, I was very disappointed with the cleanliness, especially the plates. When I ate the buffet, I took a plate from the pile of available plates, how come it looks still wet (not dry) then I took the initiative to hold the center of the plate. I was surprised that the plate was still slippery, oily, not rough. I was so curious that I smelled the plate still smells really fishy, ​​I want to complain, it's not good because I am with the group. Finally, especially for myself, I wash my dishes in hand washing using the available hand soap so that it is hygienic. I'm sorry, I have to share it here so that you can all clean up, I'm worried that after washing the dishes, there isn't much soap or if you wipe it with a cloth that is very unfit for use, causing the dishes to stink. The results of my share are official from my experience, not because of the intention to bring down. Apart from that, okay, there is no problem with good food, good service, there is a prayer room, there are toilets, a large parking lot, security is maintained. (Original) Saya rombongan bus dari kalimantan waktu mampir makan malam sangat kecewa sama kebersihan nya, terutama sama piringnya. Waktu makan prasmanan saya ambil piring di tumpukan piring yang tersedia kok terlihat masih basah (tidak kering) lalu saya inisiatif pegang bagian tengah piring betapa kagetnya piring masih licin berminyak tidak kesat saking penasaran saya cium kok piring masih bau amis banget, mau komplain gak enak karna saya bersama rombongan. Akhirnya khusus saya sendiri piring saya cuci di pencucian tangan pake sabun tangan yang tersedia biar higenis. Mohon maaf, terpaksa saya share disini biar sekalian berbenah, khawatirnya abis di cuci piring sabun kurang banyak atau di lap sama kain yang sudah sangat tidak layak pakai sehingga mengakibatkan piring jadi bau. Hasil share saya resmi dari pengalaman saya bukan karna niat ingin menjatuhkan. Selain itu oke gak ada masalah makanan enak, pelayanan bagus, musholla ada, wc ada, halaman parkir luas, keamanan terjaga."
Restoran Numani,erzylia briliant,4.0,(Translated by Google) Cozy place Gazebo lesehan Standard food taste The price is quite expensive Friendly and fast service Suitable for family (Original) Tempat nyaman Gazebo lesehan Rasa makanan standar Harga tergolong mahal Pelayanan ramah dan cepat Cocok untuk keluarga
Restoran Numani,Diah Prima,1.0,"(Translated by Google) The rice is hard, the burnt is very burnt, plus the cashier's service is very unprofessional. (Original) Nasinya keras, bakarannya gosong sekali, ditambah pelayanan kasirnya sangat tidak profesional."
Restoran Numani,Rifa Jamilah,4.0,"(Translated by Google) Alhamdulillah, I got a delicious menu ... good service is good but you want to go to the toilet and the widhu.d toilet is not clean (Original) Alhamdulillah dapet menu yg sedap... mantab pelayanan oke tapi mau ke toilet bayar dan tempat widhu.d mushola kurang bersih"
Restoran Numani,Tyas Putri,3.0,"(Translated by Google) The taste is unsatisfactory, the service is unsatisfactory, a lot of green flies Taking the package, not all of the side dishes are served, there are some that are not so selling well this Eid And payment can only be cash (Original) Rasanya tidak memuaskan , pelayanannya tidak memuaskan , banyak lalat ijo Ngambil paketan tidak semuanya lauk di sajikan ada yang kurang saking larisnya kali ya lebaran Dan pembayaran cuma bisa cash"
Restoran Numani,Murni Dudidam,5.0,(Translated by Google) Casual restaurant with cozy places to dine with family and friends. Food is quite right on the tongue. (Original) Restoran bernuansa santai dengan tempat-tempat yang nyaman untuk bersantap bersama keluarga dan teman-teman. Makanan cukup pas di lidah.
Restoran Numani,nia zahra,3.0,(Translated by Google) Came here because of travel. Food is okay. The paid toilet is far behind and there at night so it's pretty scary because it's dark. (Original) Kesini karena travel. Makanan oke aja. Toilet berbayar jauh dibelakang dan kesana pas malem jadi lumayan horror soalnya gelap.
